row_index,csv_line,key,salt,solvent,concentration,cation,anion,solvent_key,mw_solvent,mw_salt,n_solvent,n_salt,solv_per_ion_pair,box_build_nm,n_atoms_est,solvent_ff,clamped,stage
729,731,el517e807eeb0c,[Na+].[O-][N+](=O)=O,CC(=O)C1C2CC3CC(C2)CC1C3,0.43,Na,NO3,S1714f3826520,178.275,84.994,817,64,12.766,7.2446,25647,True,False,not_built
730,732,el7976b5d7438d,[Na+].[O-][N+](=O)=O,CCCCCCCOS(C)(=O)=O,0.88,Na,NO3,S76874b16b9c2,194.296,84.994,358,64,5.594,5.7062,11060,True,False,not_built
731,733,el495fb96c835a,[Na+].[O-][N+](=O)=O,CCCC(C)C(C)S(=O)(=O)F,0.88,Na,NO3,S0dfa37ccb00f,182.26,84.994,381,64,5.953,5.7062,10226,True,False,not_built
732,734,el14d6c3d8a59f,[Na+].[O-][N+](=O)=O,CSCCC(=O)CSC,0.48,Na,NO3,Scd79c24ad6c2,164.295,84.994,792,64,12.375,6.9838,16952,True,False,not_built
733,735,eld046d111dc06,[Na+].[O-][N+](=O)=O,CCCC(C)C(C)CCC(=O)CC#N,1.37,Na,NO3,S5abea7358f4a,195.306,84.994,223,64,3.484,4.9234,8125,True,False,not_built
734,736,elbb720d1b5423,[Na+].[O-][N+](=O)=O,CCOC(=O)OCOCC(C)Cl,1.06,Na,NO3,S6500218e7fd1,196.63,84.994,291,64,4.547,5.3629,7595,True,False,not_built
735,737,el8da2f1f13ab1,[Na+].[O-][N+](=O)=O,CCCC(=O)CCCCC(F)CC,0.43,Na,NO3,Sa6dd15fd0e20,188.286,84.994,773,64,12.078,7.2446,26602,True,False,not_built
736,738,el6696f103673b,[Na+].[O-][N+](=O)=O,CC1CCC12CC2C(=O)OC1(C)CC1,0.3,Na,NO3,S1f168c1db747,194.274,84.994,1082,64,16.906,8.1683,34944,True,False,not_built
737,739,eld1241fd8a5ef,[Na+].[O-][N+](=O)=O,CCC(C)(C)CCC(=O)N1CCCO1,1.19,Na,NO3,Sbfb28e1331c0,199.294,84.994,254,64,3.969,5.1601,9210,True,False,not_built
738,740,ela0558d2bdb8c,[Na+].[O-][N+](=O)=O,COC1CCCC(C2CCC3CC32)C1,1.37,Na,NO3,Sd269ffaefcd5,194.318,84.994,224,64,3.5,4.9234,8384,True,False,not_built
739,741,el7d0b3b73b68a,[Na+].[O-][N+](=O)=O,CCN(C)S(=O)(=O)CC(C)C,0.52,Na,NO3,S42f2c28623a2,179.285,84.994,669,64,10.453,6.7999,19052,True,False,not_built
740,742,ela1e81d7b2004,[Na+].[O-][N+](=O)=O,CCCC1C2CCC(C)C(C)C12OC,1.37,Na,NO3,Sd7bdaf9f3368,196.334,84.994,222,64,3.469,4.9234,8756,True,False,not_built
741,743,el7adc55323e91,[Na+].[O-][N+](=O)=O,CCCC1SOC(C)(C)C1C,0.97,Na,NO3,See7b7915ca26,174.309,84.994,360,64,5.625,5.5239,10760,True,False,not_built
742,744,el35bd0ec2077a,[Na+].[O-][N+](=O)=O,COCS(=O)(=O)C(C)(C)C,0.7,Na,NO3,S7adf30e6977e,166.242,84.994,531,64,8.297,6.1585,13064,True,False,not_built
743,745,el133959968bd9,[Na+].[O-][N+](=O)=O,CC(=O)CCCCC(C)CC(C)=O,0.88,Na,NO3,S6fb169a60611,184.279,84.994,377,64,5.891,5.7062,12761,True,False,not_built
744,746,elec8715b78cd3,[Na+].[O-][N+](=O)=O,CC1CC2CCCC(C(C)C)(C1)C2=O,0.97,Na,NO3,Sba2151eeb424,194.318,84.994,323,64,5.047,5.5239,11948,True,False,not_built
745,747,el370879d922ce,[Na+].[O-][N+](=O)=O,CCC(CCC(C)C(C)C)OC,0.74,Na,NO3,S2d7695c3830d,172.312,84.994,483,64,7.547,6.0454,17708,True,False,not_built
746,748,ela40209045271,[Na+].[O-][N+](=O)=O,CC1CC(C)(C)C(=O)CC1C(C)(C)C,1.28,Na,NO3,Sa28fab30c970,196.334,84.994,238,64,3.719,5.0362,9364,True,False,not_built
747,749,elfc57ccd46382,[Na+].[O-][N+](=O)=O,CC(CC1CCC1)C(=O)Cl,1.19,Na,NO3,Sbf7df6db1f34,160.644,84.994,315,64,4.922,5.1601,7565,True,False,not_built
748,750,el2116301efb01,[Na+].[O-][N+](=O)=O,CCCCC(=O)CCC(C)(C)C#N,0.61,Na,NO3,S8c9ce98c9a2b,181.279,84.994,561,64,8.766,6.4476,18272,True,False,not_built
749,751,el1eee848d8478,[Na+].[O-][N+](=O)=O,CCCCC(OC)C(CC)CC,0.97,Na,NO3,Sc99d9b16dbb5,172.312,84.994,364,64,5.688,5.5239,13424,True,False,not_built
750,752,el01d4c7ff62b2,[Na+].CC(=O)[O-],CCC(CC)OP(=O)(Cl)CC,0.74,Na,OAc,Scac2624e0cf1,198.63,82.034,420,64,6.562,6.0454,11852,True,False,not_built
751,753,elb4868dd0983c,[Na+].CC(=O)[O-],CCC12COC(CC1C)CC2(C)C,0.39,Na,OAc,Sc89b2e9a7cc2,182.307,82.034,883,64,13.797,7.4843,31417,True,False,not_built
752,754,el65d7a4859bc3,[Na+].CC(=O)[O-],CCCC(=O)OC1CCC(CC)C1,1.28,Na,OAc,Sf0ccf2ecc2c6,184.279,82.034,255,64,3.984,5.0362,8927,True,False,not_built
753,755,el894afde32117,[Na+].CC(=O)[O-],CCCCC(C)S(=O)(=O)Cl,0.61,Na,OAc,Sd18aae4c301d,184.688,82.034,551,64,8.609,6.4476,13185,True,False,not_built
754,756,el0b61a5ee6824,[Na+].CC(=O)[O-],CCCCCC(C)S(=O)(=O)CC,1.5,Na,OAc,Sc32ce9edf4f7,192.324,82.034,206,64,3.219,4.7768,7104,True,False,not_built
755,757,el71d594f1f6cf,[Na+].CC(=O)[O-],COC(=O)C1(C)CCC12CCCC2,1.06,Na,OAc,S53881e841fcf,182.263,82.034,314,64,4.906,5.3629,10246,True,False,not_built
756,758,el9206e9b94a34,[Na+].CC(=O)[O-],COC(=O)OC(CC(C)C)N(C)C,0.66,Na,OAc,S3aadd3bf5860,189.255,82.034,496,64,7.75,6.2804,16384,True,False,not_built
757,759,elbbd75528f231,[Na+].CC(=O)[O-],CCCC(C)(C)CC(=O)C(C)C(C)C,1.23,Na,OAc,S2aedd08cf251,198.35,82.034,247,64,3.859,5.1035,10392,True,False,not_built
758,760,elf022a9d803e4,[Na+].CC(=O)[O-],COC1=CSC=CC1,0.92,Na,OAc,S7646c4e68019,128.196,82.034,519,64,8.109,5.6222,8816,True,False,not_built
759,761,el82cc99945db8,[Na+].CC(=O)[O-],COOCC(C)CCC(C)C,1.06,Na,OAc,S3b94a1bccd96,160.257,82.034,357,64,5.578,5.3629,11579,True,False,not_built
760,762,elf5d82b7355fe,[Na+].CC(=O)[O-],CC(=O)OC1(C)CCCC(C)(C)C1C,1.46,Na,OAc,S2dc26f76daea,198.306,82.034,205,64,3.203,4.8201,7892,True,False,not_built
761,763,eld9bb03785fc8,[Na+].CC(=O)[O-],CCC(=O)C(C)CS(=O)C(C)C,0.74,Na,OAc,S7bbcb126e0fa,190.308,82.034,438,64,6.844,6.0454,13652,True,False,not_built
762,764,elae2332566b1e,[Na+].CC(=O)[O-],CCS(=O)(=O)CC(C)CCCl,0.57,Na,OAc,S15e4a5daa0b8,198.715,82.034,549,64,8.578,6.595,14786,True,False,not_built
763,765,elc091968acad1,[Na+].CC(=O)[O-],CC1CC2C3C(C)(C)CCC23O1,1.41,Na,OAc,S189d47b3f15d,166.264,82.034,254,64,3.969,4.8764,8132,True,False,not_built
764,766,el8a32f2490762,[Na+].CC(=O)[O-],CC(F)C(=O)C1(C)CCCO1,0.88,Na,OAc,S689754e2e743,160.188,82.034,435,64,6.797,5.7062,10952,True,False,not_built
765,767,ela50459ff15ef,[Na+].CC(=O)[O-],CCCC(=O)C(C)C(C)C(C)C(C)C,1.01,Na,OAc,S652d24891b1c,198.35,82.034,304,64,4.75,5.45,12672,True,False,not_built
766,768,elb433ddcfcc36,[Na+].CC(=O)[O-],CC(=O)CC1C(C)C2CCC1(C#N)C2,1.1,Na,OAc,S9c808b11287f,191.274,82.034,288,64,4.5,5.2971,9440,True,False,not_built
767,769,elb663f98c3615,[Na+].CC(=O)[O-],CC(C)C(C)CCCC(=O)C#N,0.34,Na,OAc,S11dbf603976a,167.252,82.034,1107,64,17.297,7.8345,32615,True,False,not_built
768,770,el3f81b06bbe07,[Na+].CC(=O)[O-],CCC(Cl)C(=O)C(C)=O,0.3,Na,OAc,Sa32c8c1fefe2,148.589,82.034,1415,64,22.109,8.1683,25982,True,False,not_built
769,771,el89932f663d06,[Na+].CC(=O)[O-],CCCCCC(F)C(=O)CN(C)C,0.66,Na,OAc,S215c3dee5440,189.274,82.034,496,64,7.75,6.2804,16880,True,False,not_built
770,772,el3e43b3539f76,[Na+].CC(=O)[O-],CCCCCS(=O)(=O)CC,1.19,Na,OAc,S6eabb7980054,164.27,82.034,309,64,4.828,5.1601,8546,True,False,not_built
771,773,el62e3b61f8af5,[Na+].CC(=O)[O-],CC(C)(C)CC1CCS1(=O)=O,0.88,Na,OAc,S31bb49561b07,176.281,82.034,395,64,6.172,5.7062,11177,True,False,not_built
772,774,el80387b1a3fe8,[Na+].CC(=O)[O-],CC1CCC(=O)C1C(C)C(C)(C)C,0.97,Na,OAc,Sd29032727b47,182.307,82.034,345,64,5.391,5.5239,12587,True,False,not_built
773,775,el656c92349344,[Na+].CC(=O)[O-],CCCC1CC1(C)C(=O)C#N,0.43,Na,OAc,S1ae25b2e2f71,151.209,82.034,964,64,15.062,7.2446,23648,True,False,not_built
774,776,elfdacf33a22ec,[Na+].CC(=O)[O-],CC1(C(F)F)CCCC1=O,0.3,Na,OAc,S51f19d4718d1,148.152,82.034,1419,64,22.172,8.1683,28892,True,False,not_built
775,777,el6c07eb877b4f,[Na+].[O-]C(=O)C(F)(F)F,CCC(C#N)CS(=O)(=O)CC,0.52,Na,TFA,S98fbd1dc7f19,175.253,136.004,673,64,10.516,6.7999,16664,True,False,not_built
776,778,elafae90d845d0,[Na+].[O-]C(=O)C(F)(F)F,CCCCC(=O)CCC(C)(C)C#N,1.01,Na,TFA,S8c9ce98c9a2b,181.279,136.004,321,64,5.016,5.45,10784,True,False,not_built
777,779,el1da737127f5e,[Na+].[O-]C(=O)C(F)(F)F,COCC(CC(C)C)C12CCCC1C2,0.79,Na,TFA,Sd36c3e562983,196.334,136.004,387,64,6.047,5.9151,15218,True,False,not_built
778,780,el0eb45a97c29f,[Na+].[O-]C(=O)C(F)(F)F,CCC(CC)OC1CC(=O)CC1CC,0.48,Na,TFA,Sd8d51051b665,198.306,136.004,647,64,10.109,6.9838,23804,True,False,not_built
779,781,el972e32fce5e4,[Na+].[O-]C(=O)C(F)(F)F,CCC(=O)C(C)C1SCCS1,1.1,Na,TFA,S5c7048949758,190.333,136.004,279,64,4.359,5.2971,7487,True,False,not_built
780,782,eld62d39cb171b,[Na+].[O-]C(=O)C(F)(F)F,CN(C)C1=COC(C#N)=CO1,0.52,Na,TFA,S773fac990d31,152.153,136.004,775,64,12.109,6.7999,15237,True,False,not_built
781,783,eld07d835dbe3a,[Na+].[O-]C(=O)C(F)(F)F,CC(=O)CC(=O)C1(C)CC1C,1.28,Na,TFA,S2b6667448be0,154.209,136.004,291,64,4.547,5.0362,7787,True,False,not_built
782,784,el9fa7632ae1a4,[Na+].[O-]C(=O)C(F)(F)F,CCCC(C)CC(=O)OC(C)=O,1.19,Na,TFA,S8af73807eb6d,172.224,136.004,283,64,4.422,5.1601,8436,True,False,not_built
783,785,eleea2b41ea7a0,[Na+].[O-]C(=O)C(F)(F)F,CCOC(=O)C(CC(C)=O)C1CC1C,1.32,Na,TFA,S47c98294ff41,198.262,136.004,219,64,3.422,4.9848,7520,True,False,not_built
784,786,elf72a65440d8c,[Na+].[O-]C(=O)C(F)(F)F,CCCC1C(CC)OCC1C1(C)CC1,1.37,Na,TFA,S51a7cc6e236d,196.334,136.004,212,64,3.312,4.9234,8568,True,False,not_built
785,787,el9b62b3ff9dc8,[Na+].[O-]C(=O)C(F)(F)F,CCC(C)C(=O)CCC(C)(C)C(C)=O,1.06,Na,TFA,S50bb80543e6c,198.306,136.004,279,64,4.359,5.3629,10556,True,False,not_built
786,788,ele347ef07ed1e,[Na+].[O-]C(=O)C(F)(F)F,CCCCC(C(C)=O)C(Cl)Cl,1.19,Na,TFA,Sb4b28df0322c,197.105,136.004,247,64,3.859,5.1601,6687,True,False,not_built
787,789,el8e6ce4f344bf,[Na+].[O-]C(=O)C(F)(F)F,CCC(Cl)C(=O)C(C)=O,0.3,Na,TFA,Sa32c8c1fefe2,148.589,136.004,1401,64,21.891,8.1683,25730,True,False,not_built
788,790,eld5494dc872f0,[Na+].[O-]C(=O)C(F)(F)F,CCC(CC(C)=O)C(=O)CC(F)F,1.14,Na,TFA,Sf4b76415d7ab,192.205,136.004,265,64,4.141,5.2344,7667,True,False,not_built
789,791,elf238d21859c0,[Na+].[O-]C(=O)C(F)(F)F,CC(=O)CCCC(C)C(C)(C)C#N,0.88,Na,TFA,S854954286a9b,181.279,136.004,373,64,5.828,5.7062,12448,True,False,not_built
790,792,ela53f512c93ec,[Na+].[O-]C(=O)C(F)(F)F,CCCOCCC1CC(C)CCC1C,0.52,Na,TFA,S91316768d2cc,198.35,136.004,595,64,9.297,6.7999,24312,True,False,not_built
791,793,el5949408c86db,[Na+].[O-]C(=O)C(F)(F)F,CC1OC(=O)OC2C(=O)N(C)C1C2C,0.97,Na,TFA,Se0fb22cee5fe,199.206,136.004,306,64,4.781,5.5239,8774,True,False,not_built
792,794,ela89517a63885,[Na+].[O-]C(=O)C(F)(F)F,CCC(=O)C(C)CS(=O)C(C)C,0.61,Na,TFA,S7bbcb126e0fa,190.308,136.004,524,64,8.188,6.4476,16232,True,False,not_built
793,795,el4db4ce2fb69a,[Na+].[O-]C(=O)C(F)(F)F,CCON(C)C(C)C1CCCS1,1.23,Na,TFA,S25d091ed29f0,189.324,136.004,248,64,3.875,5.1035,8200,True,False,not_built
794,796,elb55e269b8892,[Na+].[O-]C(=O)C(F)(F)F,CCCOC(=O)OCCC(C)OC,0.66,Na,TFA,Sfa9b574ca493,190.239,136.004,483,64,7.547,6.2804,15485,True,False,not_built
795,797,eld9b1748e8592,[Na+].[O-]C(=O)C(F)(F)F,CCN1C(C)CC(=O)C12CC2C,1.14,Na,TFA,Sf4671bf64324,167.252,136.004,305,64,4.766,5.2344,9357,True,False,not_built
796,798,elbf1ce583cdad,[Na+].[O-]C(=O)C(F)(F)F,CCCCCC(=O)OC(C)CCC,1.1,Na,TFA,S2d92c9c846f8,186.295,136.004,285,64,4.453,5.2971,10487,True,False,not_built
797,799,el51a9175acd1e,[Na+].[O-]C(=O)C(F)(F)F,CCC1CCC(C)(C)C(=O)C1,0.43,Na,TFA,S0debb2ea78ce,154.253,136.004,932,64,14.562,7.2446,27540,True,False,not_built
798,800,elea66fee3564c,[Na+].[O-]C(=O)C(F)(F)F,CC(C)CCOC(=O)C(C)(C)F,1.28,Na,TFA,S18cb379914cf,176.231,136.004,255,64,3.984,5.0362,7907,True,False,not_built
799,801,elbc0964625274,[Na+].[O-]C(=O)C(F)(F)F,CCC1CCCC12CC(=O)OC2C,0.57,Na,TFA,S9abea462f31b,182.263,136.004,588,64,9.188,6.595,18740,True,False,not_built
800,802,el6be3f194ac1e,[Na+].CCC(=O)[O-],CC1CCC(=O)C1C(C)C(C)(C)C,0.43,Na,PROP,Sd29032727b47,182.307,96.061,797,64,12.453,7.2446,28599,True,False,not_built
801,803,el675e87d1dc23,[Na+].CCC(=O)[O-],CC1CC(CC(=O)C#N)C1,1.19,Na,PROP,Sb803f99d9dd9,137.182,96.061,366,64,5.719,5.1601,8390,True,False,not_built
802,804,elc57b57f057a5,[Na+].CCC(=O)[O-],CCC1CCC2OC(=O)OC12,1.32,Na,PROP,S44b0ad759a7a,156.181,96.061,287,64,4.484,4.9848,7305,True,False,not_built
803,805,el459a310fa6c7,[Na+].CCC(=O)[O-],CCC(P)CCC(C)=O,0.92,Na,PROP,Scf1923c7a087,146.17,96.061,451,64,7.047,5.6222,11528,True,False,not_built
804,806,eld9edd0cae20d,[Na+].CCC(=O)[O-],CC(=O)CC1C(C)C2CCC1(C#N)C2,1.28,Na,PROP,S9c808b11287f,191.274,96.061,242,64,3.781,5.0362,8206,True,False,not_built
805,807,el0886a9eeb402,[Na+].CCC(=O)[O-],CCCC(=O)C(CC)CC(C)(C)F,1.23,Na,PROP,Se54e5e1458a3,188.286,96.061,257,64,4.016,5.1035,9442,True,False,not_built
806,808,el5c9c14b8b7a1,[Na+].CCC(=O)[O-],CC(=O)C1CC(C)CCC1C,0.34,Na,PROP,S43e65862d143,154.253,96.061,1197,64,18.703,7.8345,35417,True,False,not_built
807,809,el0d0a7f7e9798,[Na+].CCC(=O)[O-],CCCC(=O)OSC,0.52,Na,PROP,Se3f549a5d23b,134.2,96.061,890,64,13.906,6.7999,16724,True,False,not_built
808,810,ela4048d46cfb4,[Na+].CCC(=O)[O-],CSC1(C)CCC(=O)C(C)C1,0.48,Na,PROP,S44dfa170824f,172.293,96.061,753,64,11.766,6.9838,21035,True,False,not_built
809,811,el9edaf40e897e,[Na+].CCC(=O)[O-],CCOC(C)=O,0.52,Na,PROP,S9c82a341e1dc,88.106,96.061,1356,64,21.188,6.7999,19688,True,False,not_built
810,812,ela5578c436245,[Na+].CCC(=O)[O-],CCCOCCCC(C)CCC,1.01,Na,PROP,Sc5c6aa8511cf,172.312,96.061,347,64,5.422,5.45,13196,True,False,not_built
811,813,el09a2d3520d2c,[Na+].CCC(=O)[O-],CCC1CC2C(OC)CC(C)C2(C)C1,1.37,Na,PROP,Sed183be5a1b2,196.334,96.061,220,64,3.438,4.9234,9064,True,False,not_built
812,814,el1ee48d5baab4,[Na+].CCC(=O)[O-],CCON(C)C(C)C1CCCS1,0.88,Na,PROP,S25d091ed29f0,189.324,96.061,365,64,5.703,5.7062,12019,True,False,not_built
813,815,elbbb8e40887e9,[Na+].CCC(=O)[O-],CCCC(=O)C(C)C(C)C(C)C(C)C,0.52,Na,PROP,S652d24891b1c,198.35,96.061,602,64,9.406,6.7999,24784,True,False,not_built
814,816,elaec6bdcd228f,[Na+].CCC(=O)[O-],CN(C)C1=COC(C#N)=CO1,1.46,Na,PROP,S773fac990d31,152.153,96.061,264,64,4.125,4.8201,5720,True,False,not_built
815,817,el259dc4eef120,[Na+].CCC(=O)[O-],CC1(C)CCCCCS(=O)(=O)C1,1.14,Na,PROP,Se4b1fea15fa6,190.308,96.061,276,64,4.312,5.2344,8984,True,False,not_built
816,818,el5d4b38f7b591,[Na+].CCC(=O)[O-],CCC(C)C(=O)C1(C#N)CC1,0.79,Na,PROP,Sfe0a2224b0d6,151.209,96.061,512,64,8.0,5.9151,12992,True,False,not_built
817,819,el2e01c6778249,[Na+].CCC(=O)[O-],CC(=O)CC(C)CCOC(C)=O,1.01,Na,PROP,S306bd578470e,172.224,96.061,347,64,5.422,5.45,10420,True,False,not_built
818,820,el0fbd792467f3,[Na+].CCC(=O)[O-],CCCC1(CC)OOOC1C,0.7,Na,PROP,S3edb542cccd8,160.213,96.061,548,64,8.562,6.1585,15500,True,False,not_built
819,821,el61d210511e71,[Na+].CCC(=O)[O-],CCCC(CCC)C[PH](C)=O,0.97,Na,PROP,S906f14670514,176.24,96.061,354,64,5.531,5.5239,12032,True,False,not_built
820,822,el27f618f78d2d,[Na+].CCC(=O)[O-],CCCC(C)CC(C)S(C)(=O)=O,1.01,Na,PROP,S215eed19c40e,192.324,96.061,311,64,4.859,5.45,10656,True,False,not_built
821,823,el8b4dd7a4d6b1,[Na+].CCC(=O)[O-],CCC1CCC(Cl)C1C(C)=O,0.52,Na,PROP,Sb99841ae74a7,174.671,96.061,684,64,10.688,6.7999,18488,True,False,not_built
822,824,el4158c9e4c392,[Na+].CCC(=O)[O-],COCC(CC(C)C)C12CCCC1C2,0.7,Na,PROP,Sd36c3e562983,196.334,96.061,447,64,6.984,6.1585,17690,True,False,not_built
823,825,eld4948eeccc40,[Na+].CCC(=O)[O-],CCCC(CCC(F)F)C(=O)OC,1.19,Na,PROP,S3edf6137d9c9,194.221,96.061,258,64,4.031,5.1601,8186,True,False,not_built
824,826,elf6b8bd3808bf,[Na+].CCC(=O)[O-],CC(=O)CCC1CC(=O)C1C(C)C,1.5,Na,PROP,S5d41d348fe74,182.263,96.061,214,64,3.344,4.7768,7338,True,False,not_built
825,827,el3485e4a029b4,[Na+].[O-]C(=O)c1ccccc1,COCC(CC(C)C)C12CCCC1C2,0.97,Na,BNZ,Sd36c3e562983,196.334,144.105,308,64,4.812,5.5239,12664,True,False,not_built
826,828,el1233b0053a43,[Na+].[O-]C(=O)c1ccccc1,CCCC(C)OC(=O)OC(C)=O,1.46,Na,BNZ,Sd65f75c3bea9,174.196,144.105,221,64,3.453,4.8201,6706,True,False,not_built
827,829,el3c19f7191c0c,[Na+].[O-]C(=O)c1ccccc1,CCC(P)CCC(C)=O,1.01,Na,BNZ,Scf1923c7a087,146.17,144.105,396,64,6.188,5.45,10464,True,False,not_built
828,830,elaa98d20c151f,[Na+].[O-]C(=O)c1ccccc1,CC(=O)CCC1CC(=O)C1C(C)C,1.41,Na,BNZ,S5d41d348fe74,182.263,144.105,219,64,3.422,4.8764,7749,True,False,not_built
829,831,eleba73630939b,[Na+].[O-]C(=O)c1ccccc1,CCCCC(=O)CCC(C)(C)C#N,0.83,Na,BNZ,S8c9ce98c9a2b,181.279,144.105,395,64,6.172,5.8185,13600,True,False,not_built
830,832,el67558bd13292,[Na+].[O-]C(=O)c1ccccc1,CCCCCC(=O)OC(C)CCC,1.1,Na,BNZ,S2d92c9c846f8,186.295,144.105,283,64,4.422,5.2971,10865,True,False,not_built
831,833,ela67a674121de,[Na+].[O-]C(=O)c1ccccc1,CCC1CC2C(OC)CC(C)C2(C)C1,1.23,Na,BNZ,Sed183be5a1b2,196.334,144.105,237,64,3.703,5.1035,9966,True,False,not_built
832,834,el6a6c51c91f37,[Na+].[O-]C(=O)c1ccccc1,CCC(=O)CCC(=O)OC(C)=O,0.97,Na,BNZ,Sa6a3d5227fd7,172.18,144.105,352,64,5.5,5.5239,9408,True,False,not_built
833,835,el3f7a1ebae05b,[Na+].[O-]C(=O)c1ccccc1,CCC1C2CC3CC1(CC3C#N)C2=O,1.41,Na,BNZ,S1001f6556102,189.258,144.105,211,64,3.297,4.8764,7079,True,False,not_built
834,836,ela7af57b34832,[Na+].[O-]C(=O)c1ccccc1,CC(=O)CCCCC(C)CC(C)=O,0.34,Na,BNZ,S6fb169a60611,184.279,144.105,992,64,15.5,7.8345,33696,True,False,not_built
835,837,elbf72af43bca5,[Na+].[O-]C(=O)c1ccccc1,CC1CC(C)(C)C(=O)CC1C(C)(C)C,0.52,Na,BNZ,Sa28fab30c970,196.334,144.105,599,64,9.359,6.7999,23722,True,False,not_built
836,838,el96c8396a146f,[Na+].[O-]C(=O)c1ccccc1,CC1CC2CCCC3(CCCC3=O)C12,1.41,Na,BNZ,S8b1bf3f51566,192.302,144.105,208,64,3.25,4.8764,8032,True,False,not_built
837,839,el970a11d970d8,[Na+].[O-]C(=O)c1ccccc1,CCCCCC(=O)N(C=O)CCC,1.1,Na,BNZ,Sbeca3cf453ae,185.267,144.105,285,64,4.453,5.2971,10080,True,False,not_built
838,840,elb54f19cd43a0,[Na+].[O-]C(=O)c1ccccc1,CC1CC(C)(C#N)C(=O)C2(C)CC12,1.1,Na,BNZ,Sac66560e7d87,177.247,144.105,298,64,4.656,5.2971,9304,True,False,not_built
839,841,eld6dddb1761cd,[Na+].[O-]C(=O)c1ccccc1,CCCC(F)(CC)C(C)=O,0.34,Na,BNZ,S590d3ec55b88,146.205,144.105,1250,64,19.531,7.8345,32210,True,False,not_built
840,842,ele78ace667c3d,[Na+].[O-]C(=O)c1ccccc1,CC(=O)C1C2CC3CC(C2)CC1C3,0.43,Na,BNZ,S1714f3826520,178.275,144.105,804,64,12.562,7.2446,25884,True,False,not_built
841,843,eld7856b86516f,[Na+].[O-]C(=O)c1ccccc1,CCCC(=O)C(C)C(C)(C)C,1.14,Na,BNZ,S540c9bce5ae8,156.269,144.105,325,64,5.078,5.2344,11035,True,False,not_built
842,844,el49936685da68,[Na+].[O-]C(=O)c1ccccc1,CCCOC(=O)OC(C)N(C)CC,0.79,Na,BNZ,Sc5afdc0d1f96,189.255,144.105,399,64,6.234,5.9151,13728,True,False,not_built
843,845,el4946e7737bd3,[Na+].[O-]C(=O)c1ccccc1,CC(=O)CC(=O)C1(C)CC1C,0.97,Na,BNZ,S2b6667448be0,154.209,144.105,393,64,6.141,5.5239,10785,True,False,not_built
844,846,ela36eaad49205,[Na+].[O-]C(=O)c1ccccc1,CCCC(CC)OOC(=O)Cl,1.5,Na,BNZ,Sd31dbf095844,180.631,144.105,206,64,3.219,4.7768,5904,True,False,not_built
845,847,elcd46eaf15935,[Na+].[O-]C(=O)c1ccccc1,CCCC1(C)CC(=O)C12CCCC2C,0.88,Na,BNZ,Sa6089f35064a,194.318,144.105,346,64,5.406,5.7062,13416,True,False,not_built
846,848,el90dcc271bfed,[Na+].[O-]C(=O)c1ccccc1,CCCCC1CC1C1C(=O)CCC1C,1.23,Na,BNZ,S36c1e53a8081,194.318,144.105,240,64,3.75,5.1035,9600,True,False,not_built
847,849,el505e201b2ee7,[Na+].[O-]C(=O)c1ccccc1,CCC1CC(C)C1C(C)CCOC,0.57,Na,BNZ,Se5d79f034af8,184.323,144.105,580,64,9.062,6.595,22420,True,False,not_built
848,850,ele97cc77bc07a,[Na+].[O-]C(=O)c1ccccc1,CCCCCC(C)S(=O)(=O)CC,1.37,Na,BNZ,Sc32ce9edf4f7,192.324,144.105,215,64,3.359,4.9234,7840,True,False,not_built
849,851,el0814e54df6c3,[Na+].[O-]C(=O)c1ccccc1,CCCC(C(C)C)C(C)C(=O)OC,0.57,Na,BNZ,S154d08ee4719,186.295,144.105,574,64,8.969,6.595,21050,True,False,not_built
850,852,el42f90771b2f6,[Na+].[O-]C=O,CCCC(=O)CCCCC(F)CC,0.48,Na,HCOO,Sa6dd15fd0e20,188.286,68.007,695,64,10.859,6.9838,23950,True,False,not_built
851,853,el0b33f7a332aa,[Na+].[O-]C=O,CCC(C)(C)CCC(=O)N1CCCO1,0.57,Na,HCOO,Sbfb28e1331c0,199.294,68.007,551,64,8.609,6.595,19605,True,False,not_built
852,854,el23b8a3ac169a,[Na+].[O-]C=O,CCC(CC(C)=O)C(=O)CC(F)F,0.92,Na,HCOO,Sf4b76415d7ab,192.205,68.007,349,64,5.453,5.6222,9743,True,False,not_built
853,855,el132642fb4d62,[Na+].[O-]C=O,CC(C)C(C)OC(C)C(F)(F)F,0.74,Na,HCOO,Sd3005650658b,184.201,68.007,456,64,7.125,6.0454,12632,True,False,not_built
854,856,ele30ce4899a2a,[Na+].[O-]C=O,CC1(C(=O)C2CCCCC2=O)CCC1,0.92,Na,HCOO,S2c6db26ab6e2,194.274,68.007,345,64,5.391,5.6222,11360,True,False,not_built
855,857,el924b9479da41,[Na+].[O-]C=O,COC(=O)C(C)CS(C)(=O)=O,0.66,Na,HCOO,S0daec2fd1c9a,180.225,68.007,524,64,8.188,6.2804,12372,True,False,not_built
856,858,ele4faac18d34b,[Na+].[O-]C=O,CCCCC(=O)C(C)(C)C(C)C,1.41,Na,HCOO,S3f15ac81e06e,170.296,68.007,252,64,3.938,4.8764,8888,True,False,not_built
857,859,el9f5987f8c09b,[Na+].[O-]C=O,CC(=O)CCCCCCC(=O)C(C)=O,1.06,Na,HCOO,S7be2ef3249ce,198.262,68.007,292,64,4.562,5.3629,9664,True,False,not_built
